id;driver;image
12324;VT041689.GAL4@attP2;JT180111L15Sum01
12325;VT038788.GAL4@attP2;JT180111L19Sum01
12328;VT049922.GAL4@attP2;JT180111bL3Sum01
12330;VT056366.GAL4@attP2;JT180111bL6Sum01
12333;VT014336.GAL4@attP2;JT010311L1Sum01
12336;VT024634.GAL4@attP2;JT010311L6Sum01
12340;VT017006.GAL4@attP2;JT010311L11Sum01
12344;VT063216.GAL4@attP2;JT010311L18Sum01
12345;VT014955.GAL4@attP2;JT010311L20Sum01
12348;VT032337.GAL4@attP2;JT010311L24Sum01
12352;VT046067.GAL4@attP2;JT010311L31Sum01
12353;VT017015.GAL4@attP2;LO110406L10Sum01
12354;VT060732.GAL4@attP2;LO110406L07Sum01
12355;VT014545.GAL4@attP2;JT050111L26Sum01
12358;VT015982.GAL4@attP2;JT050111L14Sum01
12361;VT012794.GAL4@attP2;JT050111L21Sum01
12364;VT008149.GAL4@attP2;JT030211L3Sum01
12365;VT002061.GAL4@attP2;JT030211L4Sum01
12367;VT003384.GAL4@attP2;JT030211L23Sum01
12369;VT006196.GAL4@attP2;JT030211L28Sum01
12370;VT051891.GAL4@attP2;JT030211L34Sum01
12372;VT057360.GAL4@attP2;JT030211L40Sum01
12373;VT014639.GAL4@attP2;JT030211L45Sum01
12374;VT014498.GAL4@attP2;JT030211L60Sum01
12377;VT017926.GAL4@attP2;JT040211L7Sum01
12380;VT062617.GAL4@attP2;LO110328L7Sum01
12381;VT016972.GAL4@attP2;JT040211L16Sum01
12382;VT039434.GAL4@attP2;LO110328L5Sum01
12383;VT016852.GAL4@attP2;JT040211L20Sum01
12386;VT039520.GAL4@attP2;LO110328L40Sum01
12387;VT028873.GAL4@attP2;JT050111L29Sum01
12389;VT044176.GAL4@attP2;JT040211L26Sum01
12391;VT045961.GAL4@attP2;JT040211L31Sum01
12393;VT058480.GAL4@attP2;JT040211bL4Sum01
12394;VT056378.GAL4@attP2;JT040211bL9Sum01
12396;VT058023.GAL4@attP2;JT040211bL12Sum01
12397;VT049382.GAL4@attP2;JT040211bL18Sum01
12398;VT026773.GAL4@attP2;TP11040701L01Sum01
12401;VT057592.GAL4@attP2;TP11040701L06Sum01
12404;VT055810.GAL4@attP2;TP11040701L09Sum01
12405;VT062490.GAL4@attP2;TP11040701L10Sum01
12407;VT008449.GAL4@attP2;TP11040701L14Sum01
12413;VT063192.GAL4@attP2;TP11040701L21Sum01
12414;VT009651.GAL4@attP2;TP11040701L22Sum01
12415;VT013605.GAL4@attP2;TP11040701L24Sum01
12419;VT022268.GAL4@attP2;TP11040701L28Sum01
12420;VT013829.GAL4@attP2;TP11040701L29Sum01
12424;VT045319.GAL4@attP2;TP11040701L34Sum01
12427;VT061923.GAL4@attP2;TP11040701L32Sum01
12428;VT048335.GAL4@attP2;TP11041101L01Sum01
12432;VT061458.GAL4@attP2;TP11041101L05Sum01
12435;VT060540.GAL4@attP2;TP11041101L08Sum01
12437;VT022240.GAL4@attP2;TP11041101L10Sum01
12439;VT043675.GAL4@attP2;TP11041101L13Sum01
12443;VT036574.GAL4@attP2;TP11041101L20Sum01
12445;VT020379.GAL4@attP2;TP11041101L22Sum01
12447;VT032900.GAL4@attP2;TP11041101L24Sum01
12449;VT041300.GAL4@attP2;TP11041101L28Sum01
12450;VT062750.GAL4@attP2;TP11041101L30Sum01
12454;VT026839.GAL4@attP2;TP11041101L34Sum01
12456;VT057052.GAL4@attP2;TP11041101L36Sum01
12459;VT042577.GAL4@attP2;TP11041101L39Sum01
12462;VT042842.GAL4@attP2;TP11041101L42Sum01
12464;VT055413.GAL4@attP2;LoLTBL9Sum01
12469;VT033908.GAL4@attP2;LoLTBL14Sum01
12471;VT037858.GAL4@attP2;LO111004L25Sum01
12474;VT028157.GAL4@attP2;LO111004L18Sum01
12475;VT022063.GAL4@attP2;LO111004L13Sum01
12478;VT007913.GAL4@attP2;LO111004L06Sum01
12480;VT057068.GAL4@attP2;LO110904L97Sum01
12481;VT062628.GAL4@attP2;LO110904L94Sum01
12484;VT056773.GAL4@attP2;LO110904L89Sum01
12487;VT063178.GAL4@attP2;LO110904L84Sum01
12488;VT042789.GAL4@attP2;LO110904L83Sum01
12490;VT029799.GAL4@attP2;LO110904L76Sum01
12492;VT033471.GAL4@attP2;LO110904L71Sum01
12494;VT032969.GAL4@attP2;LO110904L68Sum01
12497;VT037566.GAL4@attP2;LO110904L63Sum01
12499;VT024639.GAL4@attP2;LO110904L58Sum01
12500;VT042741.GAL4@attP2;LO110904L55Sum01
12501;VT033929.GAL4@attP2;LO110904L53Sum01
12502;VT056762.GAL4@attP2;LO110904L49Sum01
12503;VT014331.GAL4@attP2;LO110904L48Sum01
12506;VT055607.GAL4@attP2;LO110904L38Sum01
12507;VT046209.GAL4@attP2;LO110904L35Sum01
12508;VT042375.GAL4@attP2;LO110904L33Sum01
12510;VT046208.GAL4@attP2;LO110904L26Sum01
12511;VT012230.GAL4@attP2;LO110904L25Sum01
12514;VT057084.GAL4@attP2;LO110904L22Sum01
12515;VT016994.GAL4@attP2;LO110904L19Sum01
12516;VT024640.GAL4@attP2;LO110904L17Sum01
12518;VT027271.GAL4@attP2;LO110904L107Sum01
12519;VT049720.GAL4@attP2;LO110904L103Sum01
12520;VT041363.GAL4@attP2;LO110904L09Sum01
12521;VT027675.GAL4@attP2;LO110328L3Sum01
12522;VT013345.GAL4@attP2;LO110328L38Sum01
12524;VT015167.GAL4@attP2;LO110328L35Sum01
12527;VT048932.GAL4@attP2;LO110328L28Sum01
12528;VT063202.GAL4@attP2;LO110328L24Sum01
12529;VT026741.GAL4@attP2;LO110328L23Sum01
12530;VT037488.GAL4@attP2;LO110328L20Sum01
12531;VT051475.GAL4@attP2;LO110328L18Sum01
12533;VT022067.GAL4@attP2;LO110328L14Sum01
12535;VT027678.GAL4@attP2;LO110328L10Sum01
12536;VT015796.GAL4@attP2;LO11032501L8Sum01
12537;VT042808.GAL4@attP2;LO11032501L6Sum01
12539;VT042749.GAL4@attP2;LO11032501L2Sum01
12557;VT039482.GAL4@attP2;TP11041501L02Sum01
12559;VT009652.GAL4@attP2;TP11041501L05Sum01
12560;VT016973.GAL4@attP2;TP11041501L07Sum01
12563;VT040232.GAL4@attP2;TP11041501L10Sum01
12565;VT045966.GAL4@attP2;TP11041501L12Sum01
12566;VT060808.GAL4@attP2;TP11041501L15Sum01
12568;VT011171.GAL4@attP2;TP11041501L17Sum01
12570;VT022079.GAL4@attP2;TP11041501L19Sum01
12571;VT016984.GAL4@attP2;TP11041501L22Sum01
12575;VT030171.GAL4@attP2;TP11041501L26Sum01
12577;VT011123.GAL4@attP2;TP11041501L29Sum01
12580;VT046907.GAL4@attP2;TP11041801L01Sum01
12583;VT003470.GAL4@attP2;TP11041801L04Sum01
12586;VT059877.GAL4@attP2;TP11041801L07Sum01
12588;VT049111.GAL4@attP2;TP11041801L10Sum01
12590;VT041276.GAL4@attP2;TP11041801L14Sum01
12595;VT018374.GAL4@attP2;TP11041801L22Sum01
12597;VT034252.GAL4@attP2;TP11041801L25Sum01
12600;VT014958.GAL4@attP2;TP11041801L28Sum01
12602;VT057083.GAL4@attP2;TP11041801L30Sum01
12603;VT032359.GAL4@attP2;TP11041801L34Sum01
12604;VT029743.GAL4@attP2;TP11041801L38Sum01
12606;VT912399.GAL4@attP2;TP11041501L31Sum01
12608;VT048816.GAL4@attP2;TP11042101L01Sum01
12611;VT025966.GAL4@attP2;TP11042101L04Sum01
12612;VT027707.GAL4@attP2;TP11042101L07Sum01
12615;VT008431.GAL4@attP2;TP11042101L12Sum01
12616;VT062603.GAL4@attP2;TP11042101L13Sum01
12618;VT048653.GAL4@attP2;TP11042101L16Sum01
12621;VT063204.GAL4@attP2;TP11042101L19Sum01
12623;VT025794.GAL4@attP2;TP11042101L21Sum01
12626;VT048883.GAL4@attP2;TP11042101L25Sum01
12627;VT049976.GAL4@attP2;TP11042101L27Sum01
12629;VT056807.GAL4@attP2;TP11042101L31Sum01
12632;VT061916.GAL4@attP2;TP11042101L34Sum01
12633;VT005002.GAL4@attP2;TP11042101L35Sum01
12638;VT058864.GAL4@attP2;TP11042601L01Sum01
12641;VT046081.GAL4@attP2;TP11042601L06Sum01
12642;VT058920.GAL4@attP2;TP11042601L08Sum01
12643;VT050546.GAL4@attP2;TP11042601L10Sum01
12646;VT046051.GAL4@attP2;TP11042601L14Sum01
12649;VT054786.GAL4@attP2;TP11042601L18Sum01
12650;VT049724.GAL4@attP2;TP11042601L20Sum01
12652;VT045972.GAL4@attP2;TP11042601L22Sum01
12654;VT048660.GAL4@attP2;TP11042601L24Sum01
12655;VT028266.GAL4@attP2;TP11042601L27Sum01
12658;VT058695.GAL4@attP2;TP11042601L31Sum01
12660;VT008882.GAL4@attP2;TP11042601L33Sum01
12662;VT009795.GAL4@attP2;TP11042601L37Sum01
12663;VT055656.GAL4@attP2;TP11042601L38Sum01
12665;VT046296.GAL4@attP2;LO280411L07Sum01
12666;VT009654.GAL4@attP2;LO280411L14Sum01
12668;VT061687.GAL4@attP2;LO280411L17Sum01
12670;VT024649.GAL4@attP2;LO280411L20Sum01
12672;VT007239.GAL4@attP2;LO280411L22Sum01
12673;VT051974.GAL4@attP2;LO280411L23Sum01
12675;VT043663.GAL4@attP2;LO280411L28Sum01
12677;VT032962.GAL4@attP2;LO290411L63Sum01
12678;VT013673.GAL4@attP2;LO290411L62Sum01
12679;VT033904.GAL4@attP2;LO290411L59Sum01
12683;VT026755.GAL4@attP2;Lasz27R1GR1B1L0201
12684;VT064770.GAL4@attP2;Lasz27R1GR1B1L0401
12686;VT049745.GAL4@attP2;Lasz27R1GR1B1L0701
12687;VT037521.GAL4@attP2;Lasz27R1GR1B1L0901
12690;VT037499.GAL4@attP2;Lasz27R1GR1B1L1501
12696;VT032887.GAL4@attP2;Lasz27R1GR1B1L2801
12697;VT028599.GAL4@attP2;Lasz27R1GR1B1L2901
12699;VT062911.GAL4@attP2;Lasz27R1GR1B1L3101
12700;VT009133.GAL4@attP2;Lasz27R1GR1B1L3801
12701;VT039499.GAL4@attP2;Lasz27R1GR1B1L4001
12704;VT037470.GAL4@attP2;Lasz27R1GR1B1L4401
12706;VT027697.GAL4@attP2;Lasz27R1GR1B1L4901
12708;VT056648.GAL4@attP2;Lasz27R1GR1B1L5201
12709;VT001964.GAL4@attP2;Lasz27R1GR1B1L5301
12712;VT009658.GAL4@attP2;Lasz27R1GR1B1L5601
12714;VT014653.GAL4@attP2;Lasz27R1GR1B1L6001
12715;VT062091.GAL4@attP2;Lasz27R1GR1B1L6301
12716;VT026778.GAL4@attP2;Lasz27R1GR1B1L7001
12718;VT063193.GAL4@attP2;Lasz27R1GR1B1L7301
12719;VT029812.GAL4@attP2;Lasz27R1GR1B1L7701
12721;VT056795.GAL4@attP2;Lasz27R1GR1B1L7901
12723;VT045198.GAL4@attP2;Lasz29L0301
12725;VT041041.GAL4@attP2;Lasz29L0701
12726;VT063231.GAL4@attP2;Lasz29L1101
12727;VT037551.GAL4@attP2;Lasz29L1401
12729;VT042732.GAL4@attP2;Lasz29L1601
12731;VT040838.GAL4@attP2;Lasz29L2101
12733;VT050160.GAL4@attP2;Lasz29L2501
12734;VT037500.GAL4@attP2;Lasz29L3001
12735;VT023821.GAL4@attP2;Lasz29L3201
12736;VT046343.GAL4@attP2;Lasz29L3401
12737;VT055600.GAL4@attP2;Lasz29L3801
12739;VT047135.GAL4@attP2;Lasz29L4001
12740;VT029795.GAL4@attP2;Lasz29L4801
12741;VT039531.GAL4@attP2;Lasz29L5201
12742;VT012602.GAL4@attP2;Lasz31R1GR1B1L0101
12743;VT032092.GAL4@attP2;Lasz31R1GR1B1L0601
12744;VT034228.GAL4@attP2;Lasz31R1GR1B1L0901
12745;VT036543.GAL4@attP2;Lasz31R1GR1B1L1001
12746;VT029665.GAL4@attP2;Lasz31R1GR1B1L1501
12747;VT043250.GAL4@attP2;Lasz31R1GR1B1L2101
12748;VT038670.GAL4@attP2;Lasz31R1GR1B1L2401
12749;VT000986.GAL4@attP2;Lasz31R1GR1B1L2701
12750;VT000448.GAL4@attP2;Lasz31R1GR1B1L2801
12751;VT043440.GAL4@attP2;Lasz31R1GR1B1L3101
12752;VT028601.GAL4@attP2;Lasz31R1GR1B1L3301
12755;VT018408.GAL4@attP2;Lasz31R1GR1B1L4001
12756;VT027002.GAL4@attP2;Lasz31R1GR1B1L4201
12758;VT017271.GAL4@attP2;Lasz31R1GR1B1L4401
12760;VT000130.GAL4@attP2;Lasz31R1GR1B1L4701
12762;VT033283.GAL4@attP2;Lasz31R1GR1B1L5501
12763;VT011161.GAL4@attP2;Lasz31R1GR1B1L5701
12764;VT046090.GAL4@attP2;Lasz31R1GR1B1L6401
12765;VT056658.GAL4@attP2;Lasz33R1GR1B1L00101
12766;VT014473.GAL4@attP2;Lasz33R1GR1B1L00501
12767;VT022193.GAL4@attP2;Lasz33R1GR1B1L00801
12769;VT026788.GAL4@attP2;Lasz33R1GR1B1L01101
12770;VT037821.GAL4@attP2;Lasz33R1GR1B1L01901
12771;VT041288.GAL4@attP2;Lasz33R1GR1B1L02201
12772;VT026837.GAL4@attP2;Lasz33R1GR1B1L02501
12774;VT044983.GAL4@attP2;Lasz33R1GR1B1L03001
12775;VT042579.GAL4@attP2;Lasz33R1GR1B1L03301
12776;VT042835.GAL4@attP2;Lasz33R1GR1B1L03401
12778;VT046281.GAL4@attP2;Lasz33R1GR1B1L03701
12779;VT059420.GAL4@attP2;Lasz33R1GR1B1L04201
12780;VT022199.GAL4@attP2;Lasz33R1GR1B1L04801
12781;VT006443.GAL4@attP2;Lasz33R1GR1B1L05001
12784;VT045201.GAL4@attP2;LO050511L11Sum01
12785;VT029800.GAL4@attP2;LO050511L12Sum01
12788;VT042869.GAL4@attP2;LO050511L2Sum01
12789;VT037511.GAL4@attP2;LO050511L3Sum01
12791;VT022072.GAL4@attP2;LO050511L5Sum01
12793;VT044121.GAL4@attP2;LO050511L8Sum01
12796;VT013663.GAL4@attP2;LO11032501L14Sum01
12801;VT001985.GAL4@attP2;LO290411L02Sum01
12802;VT026138.GAL4@attP2;LO290411L03Sum01
12803;VT024642.GAL4@attP2;LO290411L07Sum01
12804;VT058475.GAL4@attP2;LO290411L09Sum01
12805;VT025588.GAL4@attP2;LO290411L14Sum01
12806;VT024633.GAL4@attP2;LO290411L15Sum01
12810;VT059448.GAL4@attP2;LO290411L19Sum01
12811;VT004673.GAL4@attP2;LO290411L23Sum01
12813;VT062627.GAL4@attP2;LO290411L25Sum01
12815;VT056832.GAL4@attP2;LO290411L31Sum01
12816;VT038149.GAL4@attP2;LO290411L36Sum01
12817;VT038221.GAL4@attP2;LO290411L40Sum01
12818;VT004427.GAL4@attP2;LO290411L43Sum01
12819;VT011912.GAL4@attP2;LO290411L44Sum01
12820;VT029767.GAL4@attP2;LO290411L49Sum01
12823;VT013332.GAL4@attP2;LO290411L52Sum01
12824;VT042570.GAL4@attP2;LO290411L54Sum01
12825;VT033918.GAL4@attP2;LO290411L56Sum01
12830;VT045339.GAL4@attP2;TP11050501L04Sum01
12833;VT026140.GAL4@attP2;TP11050501L07Sum01
12835;VT007909.GAL4@attP2;TP11050501L09Sum01
12839;VT048937.GAL4@attP2;TP11050501L13Sum01
12841;VT048933.GAL4@attP2;TP11050501L17Sum01
12842;VT009657.GAL4@attP2;TP11050501L18Sum01
12845;VT048582.GAL4@attP2;TP11050501L21Sum01
12848;VT063630.GAL4@attP2;TP11050501L25Sum01
12850;VT006880.GAL4@attP2;TP11050501L27Sum01
12853;VT054779.GAL4@attP2;TP11050501L30Sum01
12855;VT058271.GAL4@attP2;TP11050501L32Sum01
12857;VT049128.GAL4@attP2;TP11050501L34Sum01
12860;VT027324.GAL4@attP2;TP11050501L37Sum01
12863;VT056816.GAL4@attP2;TP11050501L42Sum01
12869;VT041379.GAL4@attP2;LO090511L01Sum01
12870;VT014345.GAL4@attP2;LO090511L03Sum01
12872;VT010596.GAL4@attP2;LO090511L06Sum01
12873;VT018829.GAL4@attP2;LO090511L11Sum01
12876;VT029208.GAL4@attP2;LO090511L16Sum01
12877;VT022026.GAL4@attP2;LO090511L18Sum01
12878;VT033923.GAL4@attP2;LO090511L23Sum01
12879;VT041295.GAL4@attP2;LO090511L24Sum01
12881;VT002855.GAL4@attP2;LO090511L28Sum01
12882;VT003479.GAL4@attP2;LO090511L39Sum01
12883;VT039475.GAL4@attP2;LO090511L44Sum01
12886;VT047155.GAL4@attP2;TP11050901L02Sum01
12888;VT002489.GAL4@attP2;TP11050901L07Sum01
12891;VT027730.GAL4@attP2;TP11050901L12Sum01
12892;VT006486.GAL4@attP2;TP11050901L13Sum01
12896;VT045334.GAL4@attP2;TP11050901L18Sum01
12897;VT045280.GAL4@attP2;TP11050901L19Sum01
12901;VT049379.GAL4@attP2;TP11050901L24Sum01
12902;VT051456.GAL4@attP2;TP11050901L25Sum01
12907;VT027869.GAL4@attP2;TP11050901L37Sum01
12911;VT059438.GAL4@attP2;TP11050901L41Sum01
12913;VT039519.GAL4@attP2;TP11050901L43Sum01
12915;VT026121.GAL4@attP2;TP11050901L33Sum01
13092;VT045240.GAL4@attP2;JT270411L25Sum01
13094;VT050113.GAL4@attP2;JT270411L22Sum01
13095;VT039484.GAL4@attP2;JT270411L20Sum01
13098;VT051466.GAL4@attP2;LO130511L06Sum01
13099;VT047149.GAL4@attP2;LO130511L10Sum01
13100;VT062638.GAL4@attP2;LO130511L11Sum01
13101;VT010053.GAL4@attP2;LO130511L16Sum01
13104;VT046130.GAL4@attP2;LO130511L21Sum01
13105;VT014587.GAL4@attP2;LO130511L24Sum01
13108;VT003215.GAL4@attP2;LO130511L29Sum01
13109;VT038162.GAL4@attP2;LO130511L30Sum01
13111;VT046251.GAL4@attP2;LO130511L32Sum01
13112;VT050116.GAL4@attP2;LO130511L40Sum01
13113;VT058740.GAL4@attP2;LO130511L41Sum01
13114;VT016055.GAL4@attP2;LO130511L50Sum01
13115;VT041658.GAL4@attP2;LO130511L56Sum01
13116;VT014095.GAL4@attP2;LO130511L57Sum01
13118;VT039544.GAL4@attP2;LO130511L62Sum01
13119;VT046053.GAL4@attP2;LO130511L66Sum01
13120;VT045329.GAL4@attP2;LO130511L70Sum01
13121;VT063191.GAL4@attP2;JT270411L7Sum01
13122;VT027315.GAL4@attP2;Lasz16L74Sum01
13123;VT045772.GAL4@attP2;Lasz16L70Sum01
13126;VT054835.GAL4@attP2;TP11051301L02Sum01
13128;VT045109.GAL4@attP2;TP11051301L04Sum01
13134;VT049719.GAL4@attP2;TP11051301L12Sum01
13136;VT057075.GAL4@attP2;TP11051301L15Sum01
13139;VT049741.GAL4@attP2;TP11051301L18Sum01
13140;VT042833.GAL4@attP2;TP11051301L19Sum01
13142;VT046055.GAL4@attP2;TP11051301L22Sum01
13145;VT017647.GAL4@attP2;TP11051301L26Sum01
13148;VT045320.GAL4@attP2;TP11051301L30Sum01
13151;VT036301.GAL4@attP2;TP11051301L33Sum01
13152;VT024648.GAL4@attP2;TP11051301L34Sum01
13157;VT050552.GAL4@attP2;TP11051301L39Sum01
13158;VT030306.GAL4@attP2;TP11051301L40Sum01
13159;VT022290.GAL4@attP2;TP11051301L41Sum01
13161;VT037576.GAL4@attP2;TP11051301L44Sum01
13162;VT000350.GAL4@attP2;LO130511L35Sum01
13165;VT000256.GAL4@attP2;LO130511L01Sum01
13166;VT048938.GAL4@attP2;TP11051601L02Sum01
13168;VT056808.GAL4@attP2;TP11051601L04Sum01
13170;VT037550.GAL4@attP2;TP11051601L07Sum01
13171;VT024637.GAL4@attP2;TP11051601L08Sum01
13174;VT019423.GAL4@attP2;TP11051601L13Sum01
13175;VT032339.GAL4@attP2;TP11051601L14Sum01
13178;VT049563.GAL4@attP2;TP11051601L17Sum01
13182;VT045228.GAL4@attP2;TP11051601L22Sum01
13183;VT045595.GAL4@attP2;TP11051601L23Sum01
13184;VT021149.GAL4@attP2;TP11051601L25Sum01
13185;VT006465.GAL4@attP2;TP11051601L27Sum01
13187;VT021816.GAL4@attP2;TP11051601L30Sum01
13189;VT063209.GAL4@attP2;TP11051601L34Sum01
13190;VT023467.GAL4@attP2;TP11051601L37Sum01
13191;VT023770.GAL4@attP2;TP11051601L39Sum01
13193;VT027680.GAL4@attP2;TP11051901L02Sum01
13194;VT028289.GAL4@attP2;TP11051901L03Sum01
13196;VT012795.GAL4@attP2;TP11051901L07Sum01
13197;VT022313.GAL4@attP2;TP11051901L09Sum01
13198;VT002459.GAL4@attP2;TP11051901L12Sum01
13199;VT014451.GAL4@attP2;TP11051901L13Sum01
13201;VT003889.GAL4@attP2;TP11051901L15Sum01
13203;VT005713.GAL4@attP2;TP11051901L19Sum01
13204;VT003060.GAL4@attP2;TP11051901L20Sum01
13206;VT019652.GAL4@attP2;TP11051901L23Sum01
13214;VT010256.GAL4@attP2;Lasz33R1GR1B1L11201
13216;VT026996.GAL4@attP2;Lasz33R1GR1B1L11901
13218;VT030333.GAL4@attP2;Lasz33R1GR1B1L10401
13221;VT035202.GAL4@attP2;Lasz33R1GR1B1L07801
13222;VT041301.GAL4@attP2;Lasz33R1GR1B1L08201
13223;VT045194.GAL4@attP2;Lasz33R1GR1B1L10001
13224;VT010600.GAL4@attP2;Lasz37R1GR1B1L2701
13226;VT010858.GAL4@attP2;Lasz35R1GR1B1L5401
13229;VT014096.GAL4@attP2;Lasz37R1GR1B1L1401
13232;VT014648.GAL4@attP2;Lasz37R1GR1B1L4901
13235;VT014652.GAL4@attP2;Lasz37R1GR1B1L0901
13239;VT015409.GAL4@attP2;Lasz37R1GR1B1L4701
13241;VT016996.GAL4@attP2;Lasz35R1GR1B1L6601
13242;VT017491.GAL4@attP2;Lasz35R1GR1B1L3801
13244;VT017644.GAL4@attP2;Lasz37R1GR1B1L7301
13246;VT021741.GAL4@attP2;Lasz35R1GR1B1L7101
13247;VT021812.GAL4@attP2;Lasz37R1GR1B1L9301
13249;VT022088.GAL4@attP2;Lasz35R1GR1B1L6201
13251;VT022277.GAL4@attP2;Lasz35R1GR1B1L5901
13252;VT023460.GAL4@attP2;Lasz35R1GR1B1L3301
13254;VT027599.GAL4@attP2;Lasz35R1GR1B1L5701
13256;VT028510.GAL4@attP2;Lasz37R1GR1B1L4301
13257;VT030560.GAL4@attP2;Lasz35R1GR1B1L3501
13259;VT031885.GAL4@attP2;Lasz37R1GR1B1L7501
13260;VT032957.GAL4@attP2;Lasz37R1GR1B1L3101
13262;VT037501.GAL4@attP2;Lasz37R1GR1B1L5601
13263;VT037856.GAL4@attP2;Lasz37R1GR1B1L5301
13264;VT038161.GAL4@attP2;Lasz37R1GR1B1L5901
13265;VT038337.GAL4@attP2;Lasz35R1GR1B1L6701
13269;VT039435.GAL4@attP2;Lasz35R1GR1B1L2801
13270;VT039461.GAL4@attP2;Lasz37R1GR1B1L9001
13272;VT041291.GAL4@attP2;Lasz37R1GR1B1L6901
13273;VT042009.GAL4@attP2;Lasz37R1GR1B1L3701
13275;VT042369.GAL4@attP2;Lasz35R1GR1B1L3101
13276;VT042765.GAL4@attP2;Lasz37R1GR1B1L6601
13278;VT044762.GAL4@attP2;Lasz37R1GR1B1L8201
13280;VT048331.GAL4@attP2;Lasz37R1GR1B1L0301
13283;VT049739.GAL4@attP2;Lasz37R1GR1B1L8601
13285;VT050195.GAL4@attP2;Lasz35R1GR1B1L4301
13287;VT054824.GAL4@attP2;Lasz35R1GR1B1L4901
13289;VT057058.GAL4@attP2;Lasz37R1GR1B1L8801
13290;VT058195.GAL4@attP2;Lasz37R1GR1B1L9601
13291;VT062596.GAL4@attP2;Lasz35R1GR1B1L4401
13292;VT062625.GAL4@attP2;Lasz35R1GR1B1L5001
13295;VT018472.GAL4@attP2;TP11052301L02Sum01
13297;VT010754.GAL4@attP2;TP11052301L04Sum01
13298;VT010752.GAL4@attP2;TP11052301L09Sum01
13299;VT019654.GAL4@attP2;TP11052301L12Sum01
13303;VT004626.GAL4@attP2;TP11052301L18Sum01
13304;VT034027.GAL4@attP2;TP11052301L22Sum01
13305;VT033654.GAL4@attP2;TP11052301L24Sum01
13307;VT005111.GAL4@attP2;TP11052301L27Sum01
13309;VT061688.GAL4@attP2;TP11052301L29Sum01
13310;VT033459.GAL4@attP2;TP11052301L31Sum01
13311;VT040170.GAL4@attP2;TP11052301L33Sum01
13312;VT046311.GAL4@attP2;TP11052301L36Sum01
13314;VT017582.GAL4@attP2;TP11052301L38Sum01
13316;VT057264.GAL4@attP2;TP11052301L40Sum01
13318;VT014449.GAL4@attP2;TP11052301L42Sum01
13319;VT000009.GAL4@attP2;TP11052301L44Sum01
13321;VT004416.GAL4@attP2;TP11052701L01Sum01
13324;VT009076.GAL4@attP2;TP11052701L04Sum01
13327;VT021677.GAL4@attP2;TP11052701L07Sum01
13329;VT021363.GAL4@attP2;TP11052701L10Sum01
13330;VT014255.GAL4@attP2;TP11052701L11Sum01
13334;VT058854.GAL4@attP2;TP11052701L15Sum01
13335;VT043664.GAL4@attP2;TP11052701L17Sum01
13337;VT017872.GAL4@attP2;TP11052701L19Sum01
13339;VT010788.GAL4@attP2;TP11052701L22Sum01
13341;VT046215.GAL4@attP2;TP11052701L25Sum01
13342;VT021372.GAL4@attP2;TP11052701L27Sum01
13343;VT014977.GAL4@attP2;TP11052701L29Sum01
13346;VT032407.GAL4@attP2;TP11052701L32Sum01
13347;VT038981.GAL4@attP2;TP11052701L37Sum01
13348;VT008650.GAL4@attP2;DL20101020L39Sum01
13349;VT008419.GAL4@attP2;DL20101020L15Sum01
13350;VT008836.GAL4@attP2;DL20101020L18Sum01
13352;VT009668.GAL4@attP2;DL20101020L21Sum01
13354;VT008990.GAL4@attP2;DL20101020L25Sum01
13356;VT009094.GAL4@attP2;DL20101020L30Sum01
13359;VT008197.GAL4@attP2;DL20101020L33Sum01
13368;VT061210.GAL4@attP2;DL20101020L49Sum01
13371;VT013515.GAL4@attP2;DL20101129L40Sum01
13373;VT015433.GAL4@attP2;DL20101129L46Sum01
13374;VT013600.GAL4@attP2;DL20101129L49Sum01
13381;VT017399.GAL4@attP2;DL20101129L6Sum01
13383;VT007746.GAL4@attP2;DL20101129L11Sum01
13384;VT014117.GAL4@attP2;DL20101129L18Sum01
13385;VT013597.GAL4@attP2;DL20101129L24Sum01
13388;VT013612.GAL4@attP2;DL20101129L29Sum01
13390;VT013616.GAL4@attP2;DL20101129L32Sum01
13402;VT037498.GAL4@attP2;MM01L15Sum01
13403;VT032466.GAL4@attP2;MM01L4Sum01
13404;VT010862.GAL4@attP2;MM01L9Sum01
13409;VT000268.GAL4@attP2;JT090511L77Sum01
13411;VT000341.GAL4@attP2;JT120511L14Sum01
13414;VT010589.GAL4@attP2;JT100511L77Sum01
13417;VT010865.GAL4@attP2;JT060511L27Sum01
13419;VT001091.GAL4@attP2;JT090511L21Sum01
13426;VT002860.GAL4@attP2;GA11052401L8Sum01
13429;VT058555.GAL4@attP2;GA11052401L4Sum01
13430;VT058709.GAL4@attP2;GA11052401L28Sum01
13431;VT045239.GAL4@attP2;GA11052401L14Sum01
13432;VT062931.GAL4@attP2;GA11052401L10Sum01
13434;VT043613.GAL4@attP2;GA11051601L9Sum01
13435;VT042744.GAL4@attP2;GA11051601L25Sum01
13438;VT026189.GAL4@attP2;Lasz41R1GR1B1L04301
13443;VT025772.GAL4@attP2;Lasz41R1GR1B1L05101
13445;VT037811.GAL4@attP2;Lasz41R1GR1B1L05301
13447;VT031480.GAL4@attP2;Lasz41R1GR1B1L05601
13450;VT030545.GAL4@attP2;Lasz41R1GR1B1L06101
13451;VT033785.GAL4@attP2;Lasz41R1GR1B1L06201
13453;VT015166.GAL4@attP2;Lasz41R1GR1B1L06501
